node_id_start,node_id_end,link,start_date,end_date
11006251,10115489,intermediary of,,
12000748,10115654,shareholder of,3-Dec-07,
12000749,10115654,shareholder of,8-Feb-06,3-Dec-07
11001877,10115654,intermediary of,,
12007250,10115744,shareholder of,6-Jan-10,
12007249,10115744,shareholder of,6-Jan-10,
12007252,10115744,shareholder of,6-Jan-10,
12007251,10115744,shareholder of,6-Jan-10,
11004453,10115744,intermediary of,,
11009498,10115802,intermediary of,,
12138396,10147332,shareholder of,14-Aug-12,19-Dec-14
12197532,10147332,shareholder of,19-Dec-14,
11006557,10147332,intermediary of,,
11008778,10115912,intermediary of,,
11001877,10115936,intermediary of,,
12107625,10115970,shareholder of,17-Feb-05,
13008819,10115970,beneficiary of,,
11001877,10115970,intermediary of,,
12099343,10116061,shareholder of,14-Mar-06,
12099344,10116061,shareholder of,14-Mar-06,
12099345,10116061,shareholder of,14-Mar-06,
11003041,10116061,intermediary of,,
11001877,10116170,intermediary of,,
12203170,10116172,shareholder of,2-Dec-05,
11001877,10116172,intermediary of,,
12135372,10116376,shareholder of,30-Sep-05,22-Aug-06
12126130,10116376,shareholder of,30-Sep-05,
12126130,10116376,shareholder of,31-Jul-06,
12111075,10116376,shareholder of,30-Sep-05,22-Aug-06
12126130,10116376,shareholder of,10-Apr-06,
12168436,10116376,shareholder of,30-Sep-05,
12144232,10116376,shareholder of,30-Sep-05,31-Jul-06
11011474,10116376,intermediary of,,
12203170,10116382,shareholder of,26-Feb-05,
11001877,10116382,intermediary of,,
12169579,10116405,shareholder of,4-Apr-05,
12173712,10116405,shareholder of,4-Apr-05,
13002998,10116405,beneficiary of,,
11009769,10116405,intermediary of,,
12102525,10116480,shareholder of,25-Oct-07,
12178213,10116480,shareholder of,1-May-09,
12102526,10116480,shareholder of,1-May-09,30-Jul-10
12178303,10116480,shareholder of,1-May-09,
12102577,10116480,shareholder of,30-Jul-10,
12115231,10116480,shareholder of,1-Apr-12,
12102578,10116480,shareholder of,1-May-09,30-Jul-10
12102579,10116480,shareholder of,25-Oct-07,
12102580,10116480,shareholder of,1-May-09,30-Jul-10
12189885,10116480,shareholder of,1-May-09,30-Jul-10
12178212,10116480,shareholder of,1-May-09,
12102524,10116480,shareholder of,25-Oct-07,
11006202,10116480,intermediary of,,
12106205,10150550,shareholder of,13-Mar-12,
11007414,10150550,intermediary of,,
11011609,10116764,intermediary of,,
11001000,10116706,intermediary of,,
11001877,10116748,intermediary of,,
11001877,10116770,intermediary of,,
11001877,10116791,intermediary of,,
11011609,10116904,intermediary of,,
11011474,10116831,intermediary of,,
12144982,10116831,shareholder of,7-Jun-13,25-Jun-13
12134283,10116831,shareholder of,9-Sep-10,10-Oct-12
12113912,10116831,shareholder of,25-Jun-13,
12114376,10116831,shareholder of,25-Jun-13,
12135089,10116831,shareholder of,19-Jun-13,25-Jun-13
12103074,10116831,shareholder of,7-Jun-13,25-Jun-13
12170470,10116831,shareholder of,25-Jun-13,
12159443,10116831,shareholder of,31-Jul-09,24-Aug-10
12134283,10116831,shareholder of,15-Jun-12,31-Mar-13
12159443,10116831,shareholder of,24-Aug-10,7-Apr-11
12113912,10116831,shareholder of,19-Jun-13,25-Jun-13
13010115,10116831,beneficiary of,,
12133093,10116831,shareholder of,25-Jun-13,
12119694,10116831,shareholder of,25-Jun-13,
12170470,10116831,shareholder of,7-Jun-13,25-Jun-13
12197096,10116831,shareholder of,10-Oct-12,7-Jun-13
12135051,10116831,shareholder of,25-Jun-13,
12158065,10116831,shareholder of,10-Oct-12,7-Jun-13
12119694,10116831,shareholder of,20-Mar-13,7-Jun-13
12132115,10116831,shareholder of,10-Oct-12,21-May-13
12117287,10116831,shareholder of,7-Jun-13,25-Jun-13
12172049,10116831,shareholder of,25-Jun-13,
12132901,10116831,shareholder of,25-Jun-13,
12183766,10116831,shareholder of,25-Jun-13,
12134283,10116831,shareholder of,19-Apr-13,7-Jun-13
12134283,10116831,shareholder of,31-Mar-13,19-Apr-13
12180910,10116831,shareholder of,24-Aug-10,12-Jun-12
12180910,10116831,shareholder of,15-May-09,24-Aug-10
12158066,10116831,shareholder of,15-Jun-12,7-Jun-13
12107393,10116831,shareholder of,25-Jun-13,
12170090,10116831,shareholder of,21-May-13,7-Jun-13
12214279,10116831,shareholder of,31-Mar-13,19-Apr-13
12191751,10116831,shareholder of,25-Jun-13,
12134288,10116831,shareholder of,30-Mar-12,7-Jun-13
12114376,10116831,shareholder of,12-Jun-12,7-Jun-13
12045589,10116831,shareholder of,7-Jun-13,25-Jun-13
12158648,10116831,shareholder of,30-Mar-12,14-Jun-12
12114376,10116831,shareholder of,7-Jun-13,25-Jun-13
12183766,10116831,shareholder of,7-Jun-13,25-Jun-13
12172051,10116831,shareholder of,7-Jun-13,25-Jun-13
12045588,10116831,shareholder of,25-Jun-13,
12159443,10116831,shareholder of,31-Mar-06,25-Apr-06
12134283,10116831,shareholder of,7-Jun-13,25-Jun-13
12144982,10116831,shareholder of,21-May-13,7-Jun-13
12158648,10116831,shareholder of,7-Apr-11,30-Mar-12
12134283,10116831,shareholder of,21-May-13,7-Jun-13
12217237,10116831,shareholder of,25-Jun-13,
12217237,10116831,shareholder of,7-Jun-13,25-Jun-13
12191751,10116831,shareholder of,7-Jun-13,25-Jun-13
12172050,10116831,shareholder of,14-Jun-12,7-Jun-13
12172051,10116831,shareholder of,14-Jun-12,7-Jun-13
12217237,10116831,shareholder of,15-Jun-12,7-Jun-13
12045589,10116831,shareholder of,15-Jun-12,7-Jun-13
12159443,10116831,shareholder of,15-May-09,31-Jul-09
12117538,10116831,shareholder of,15-Jun-12,7-Jun-13
12158065,10116831,shareholder of,7-Jun-13,25-Jun-13
12183766,10116831,shareholder of,15-Jun-12,7-Jun-13
12134283,10116831,shareholder of,7-Apr-11,7-Jun-13
12159443,10116831,shareholder of,25-Apr-06,15-May-09
12103074,10116831,shareholder of,20-Mar-13,7-Jun-13
12095765,10151803,shareholder of,29-Aug-13,
11003045,10151803,intermediary of,,
12136611,10151892,shareholder of,20-Aug-12,
11006557,10151892,intermediary of,,
12106779,10152000,shareholder of,2-Jan-14,
13006616,10152000,beneficiary of,,
11005206,10152000,intermediary of,,
12133879,10152332,shareholder of,16-Jul-13,
11003303,10152332,intermediary of,,
12161501,10117235,shareholder of,26-Oct-06,
13002445,10117235,beneficiary of,,
11011609,10117235,intermediary of,,
11011609,10117506,intermediary of,,
12115461,10117647,shareholder of,9-Feb-06,15-Feb-07
12157720,10117647,shareholder of,9-Feb-06,5-Mar-13
12143089,10117647,shareholder of,5-Mar-13,13-Aug-13
12143089,10117647,shareholder of,15-Feb-07,13-Aug-13
12156046,10117647,shareholder of,13-Aug-13,
12143088,10117647,shareholder of,10-Nov-05,9-Feb-06
12143089,10117647,shareholder of,10-Nov-05,13-Aug-13
11008094,10117647,intermediary of,,
12096263,10152834,shareholder of,4-Feb-13,
12145754,10152834,shareholder of,15-Mar-11,4-Feb-13
10151982,10152834,same name and registration date as,,
11009936,10152834,intermediary of,,
12215383,10153094,shareholder of,8-Aug-14,
12215382,10153094,shareholder of,8-Aug-14,
12215385,10153094,shareholder of,8-Aug-14,
11007414,10153094,intermediary of,,
11009769,10117827,intermediary of,,
12213010,10153553,shareholder of,2-Jan-14,
11007414,10153553,intermediary of,,
12204555,10153854,shareholder of,9-Dec-14,
11007414,10153854,intermediary of,,
12128802,10118039,shareholder of,15-Feb-05,
12025751,10118039,shareholder of,23-May-02,15-Feb-05
11004828,10118039,intermediary of,,
11011609,10118158,intermediary of,,
12199096,10154422,shareholder of,30-Mar-12,
11007414,10154422,intermediary of,,
12150152,10118659,shareholder of,2-Oct-07,31-Mar-09
12141165,10118659,shareholder of,31-Mar-09,
12141151,10118659,shareholder of,2-Oct-07,31-Mar-09
12141167,10118659,shareholder of,2-Oct-07,31-Mar-09
12141151,10118659,shareholder of,31-Mar-09,
12141150,10118659,shareholder of,2-Oct-07,31-Mar-09
12141164,10118659,shareholder of,2-Oct-07,31-Mar-09
12141163,10118659,shareholder of,31-Mar-09,
12141149,10118659,shareholder of,2-Feb-07,10-Feb-07
12141164,10118659,shareholder of,31-Mar-09,
12141150,10118659,shareholder of,31-Mar-09,
12141166,10118659,shareholder of,31-Mar-09,
12151083,10118659,shareholder of,2-Feb-07,10-Feb-07
12150776,10118659,shareholder of,2-Feb-07,10-Feb-07
11008711,10118659,intermediary of,,
11009498,10118546,intermediary of,,
12204803,10154970,shareholder of,21-May-13,
12204802,10154970,shareholder of,21-May-13,
11007414,10154970,intermediary of,,
11011609,10118646,intermediary of,,
12000860,10118682,shareholder of,3-Nov-05,
12000859,10118682,shareholder of,22-Sep-05,3-Nov-05
11011474,10118682,intermediary of,,
11011609,10118695,intermediary of,,
12153191,10118714,shareholder of,17-Aug-05,
11011609,10118714,intermediary of,,
12100008,10155187,shareholder of,24-Jul-13,
13012601,10155187,beneficiary of,,
13005238,10155187,beneficiary of,,
11002569,10155187,intermediary of,,
11001877,10118911,intermediary of,,
11002460,10118932,intermediary of,,
12207744,10155478,shareholder of,24-Jul-14,
12207743,10155478,shareholder of,24-Jul-14,
12207699,10155478,shareholder of,24-Jul-14,
11009828,10155478,intermediary of,,
12129987,10155626,shareholder of,25-Feb-14,
11005790,10155626,intermediary of,,
11011609,10119429,intermediary of,,
11003046,10119750,intermediary of,,
12153413,10156340,shareholder of,19-Dec-13,
13010746,10156340,beneficiary of,,
13009771,10156340,beneficiary of,,
11002569,10156340,intermediary of,,
12136618,10156426,shareholder of,26-Feb-15,
12136619,10156426,shareholder of,26-Feb-15,
11007414,10156426,intermediary of,,
12206429,10119819,shareholder of,10-Jul-06,28-Feb-08
12206429,10119819,shareholder of,3-Jan-06,28-Feb-08
12125289,10119819,shareholder of,28-Feb-08,
12214893,10119819,shareholder of,10-Jul-06,28-Feb-08
11001877,10119819,intermediary of,,
11001256,10119831,intermediary of,,
11011609,10119876,intermediary of,,
11001877,10120018,intermediary of,,
12149315,10156599,shareholder of,4-Nov-13,
11012999,10156599,intermediary of,,
11011474,10120184,intermediary of,,
11008711,10120185,intermediary of,,
11003343,10120404,intermediary of,,
12143556,10156876,shareholder of,11-Sep-13,
11007967,10156876,intermediary of,,
11007353,10120436,intermediary of,,
11001877,10120550,intermediary of,,
12147701,10120571,shareholder of,19-Apr-10,
12147702,10120571,shareholder of,23-Apr-04,19-Apr-10
12147703,10120571,shareholder of,23-Apr-04,19-Apr-10
12147832,10120571,shareholder of,23-Apr-04,19-Apr-10
11002569,10120571,intermediary of,,
12199612,10120611,shareholder of,7-Mar-06,
12199611,10120611,shareholder of,7-Mar-06,
11003839,10120611,intermediary of,,
11008711,10120954,intermediary of,,
12182443,10120860,shareholder of,9-Feb-94,23-Jun-97
12044552,10120860,shareholder of,4-Dec-03,29-Dec-11
12044551,10120860,shareholder of,23-Jun-97,29-Dec-11
12118738,10120860,shareholder of,23-Jun-97,4-Dec-03
12044550,10120860,shareholder of,31-Jan-91,9-Feb-94
12102849,10120860,shareholder of,9-Feb-94,23-Jun-97
12154887,10120860,shareholder of,29-Dec-11,
12176794,10120860,shareholder of,9-Feb-94,23-Jun-97
12187610,10120860,shareholder of,31-Jan-91,9-Feb-94
12187611,10120860,shareholder of,31-Jan-91,9-Feb-94
11009273,10120860,intermediary of,,
11013940,10120931,intermediary of,,
12090064,10120891,shareholder of,20-Aug-07,25-Feb-08
12134317,10120891,shareholder of,25-Feb-08,
12134317,10120891,shareholder of,9-Oct-06,1-Aug-07
12090064,10120891,shareholder of,1-Aug-07,20-Aug-07
12146137,10120891,shareholder of,20-Aug-07,25-Feb-08
12206429,10120891,shareholder of,14-Apr-05,9-Oct-06
11001877,10120891,intermediary of,,
12158648,10121147,shareholder of,31-Mar-06,
13005888,10121147,beneficiary of,,
13009064,10121147,beneficiary of,,
11011474,10121147,intermediary of,,
12159163,10121198,shareholder of,29-Feb-08,
12159165,10121198,shareholder of,2-Nov-06,29-Feb-08
11004548,10121198,intermediary of,,
11011609,10121434,intermediary of,,
11013151,10121219,intermediary of,,
11008711,10121633,intermediary of,,
11003046,10121315,intermediary of,,
12208543,10121487,shareholder of,,
12208544,10121487,shareholder of,,
12208545,10121487,shareholder of,,
11001588,10121487,intermediary of,,
12141638,10157700,shareholder of,22-Mar-12,
11004213,10157700,intermediary of,,
12199620,10157796,shareholder of,13-Feb-15,
12199619,10157796,shareholder of,13-Feb-15,
11007414,10157796,intermediary of,,
12206604,10121737,shareholder of,19-Apr-06,
11001877,10121737,intermediary of,,
11001877,10121919,intermediary of,,
12099511,10157978,shareholder of,29-Jan-14,
11005790,10157978,intermediary of,,
11003303,10122020,intermediary of,,
12217360,10157994,shareholder of,27-Feb-14,
12214395,10157994,shareholder of,27-Feb-14,
11003046,10157994,intermediary of,,
11001877,10122237,intermediary of,,
12147132,10122251,shareholder of,30-Jul-14,
12109541,10122251,shareholder of,12-Apr-06,
12110045,10122251,shareholder of,20-Mar-06,
12147133,10122251,shareholder of,31-Jul-14,
13007589,10122251,beneficiary of,,
11010131,10122251,intermediary of,,
12204700,10158209,shareholder of,5-Nov-14,
11008752,10158209,intermediary of,,
12141269,10158496,shareholder of,23-Oct-13,
11007414,10158496,intermediary of,,
11011609,10122410,intermediary of,,
12140710,10122419,shareholder of,25-Sep-08,
11008711,10122419,intermediary of,,
12001137,10122474,shareholder of,15-Feb-07,
12001138,10122474,shareholder of,15-Feb-07,
12001135,10122474,shareholder of,15-Feb-07,
12001136,10122474,shareholder of,15-Feb-07,
12001134,10122474,shareholder of,15-Feb-07,
12001139,10122474,shareholder of,15-Feb-07,
11008711,10122474,intermediary of,,
12121586,10122565,shareholder of,15-Mar-08,
12156752,10122565,shareholder of,28-Apr-07,
12136767,10122565,shareholder of,25-Aug-06,
12158649,10122565,shareholder of,2-Jan-07,
12084801,10122565,shareholder of,31-May-06,
12158649,10122565,shareholder of,25-Aug-06,
12136768,10122565,shareholder of,31-May-06,
12136767,10122565,shareholder of,31-May-06,
12084811,10122565,shareholder of,31-May-06,
11011474,10122565,intermediary of,,
12070538,10122586,shareholder of,9-Apr-10,
12070537,10122586,shareholder of,9-Apr-10,
12070287,10122586,shareholder of,9-Apr-10,
12070286,10122586,shareholder of,9-Apr-10,
11006741,10122586,intermediary of,,
12148487,10122659,shareholder of,29-Jun-10,
12148488,10122659,shareholder of,29-Jun-10,
12148489,10122659,shareholder of,29-Jun-10,
11008711,10122659,intermediary of,,
11003365,10122738,intermediary of,,
11013940,10122793,intermediary of,,
12212538,10122813,shareholder of,2-Dec-05,28-Feb-08
12125289,10122813,shareholder of,28-Feb-08,
11001877,10122813,intermediary of,,
12105168,10122856,shareholder of,2-Jan-07,28-Jun-13
12105167,10122856,shareholder of,2-Jan-07,28-Jun-13
12177877,10122856,shareholder of,28-Jun-13,
13004513,10122856,beneficiary of,,
11012917,10122856,intermediary of,,
12188735,10122988,shareholder of,18-May-07,
12188734,10122988,shareholder of,18-May-07,
12188736,10122988,shareholder of,18-May-07,
11002386,10122988,intermediary of,,
11003303,10123119,intermediary of,,
11011609,10123181,intermediary of,,
12143318,10123351,shareholder of,,
11008711,10123351,intermediary of,,
12000749,10123414,shareholder of,4-Jul-06,10-Jan-07
12014190,10123414,shareholder of,25-Mar-07,
12014202,10123414,shareholder of,10-Jan-07,25-Mar-07
11001877,10123414,intermediary of,,
12133335,10123459,shareholder of,4-Jun-08,5-Jun-08
12212470,10123459,shareholder of,4-Jul-06,3-Dec-07
12162596,10123459,shareholder of,5-Jun-08,
12133336,10123459,shareholder of,4-Jun-08,5-Jun-08
12192481,10123459,shareholder of,5-Jun-08,
12133335,10123459,shareholder of,5-Jun-08,
12133335,10123459,shareholder of,3-Dec-07,5-Jun-08
11001877,10123459,intermediary of,,
12013598,10123567,shareholder of,1-Sep-04,
12013597,10123567,shareholder of,15-Feb-07,
11011609,10123567,intermediary of,,
12134271,10123826,shareholder of,14-Feb-14,
12134270,10123826,shareholder of,14-Feb-14,
12217705,10123826,shareholder of,30-Mar-07,
13007021,10123826,beneficiary of,,
11003916,10123826,intermediary of,,
11001877,10124015,intermediary of,,
11001877,10124023,intermediary of,,
12124574,10124047,shareholder of,22-Jun-06,
13010137,10124047,beneficiary of,,
11011609,10124047,intermediary of,,
12101893,10158941,shareholder of,29-Jul-11,
12101894,10158941,shareholder of,29-Jul-11,
13011268,10158941,beneficiary of,,
13001170,10158941,beneficiary of,,
11005206,10158941,intermediary of,,
11001877,10124151,intermediary of,,
12071723,10124171,shareholder of,20-May-10,
12071725,10124171,shareholder of,20-May-10,
12071724,10124171,shareholder of,20-May-10,
12071726,10124171,shareholder of,20-May-10,
11004453,10124171,intermediary of,,
11001877,10124255,intermediary of,,
12013631,10124309,shareholder of,1-Mar-90,
12013629,10124309,shareholder of,1-Mar-90,
12013630,10124309,shareholder of,1-Mar-90,
12015945,10124309,shareholder of,1-Mar-90,
11003303,10124309,intermediary of,,
12214693,10124672,shareholder of,8-Jun-07,
12214724,10124672,shareholder of,8-Jun-07,
12214695,10124672,shareholder of,8-Jun-07,
12214694,10124672,shareholder of,8-Jun-07,
12214697,10124672,shareholder of,8-Jun-07,
12214696,10124672,shareholder of,8-Jun-07,
11008711,10124672,intermediary of,,
11003046,10124606,intermediary of,,
12025521,10124926,shareholder of,26-Sep-07,
12025522,10124926,shareholder of,26-Sep-07,
11003046,10124926,intermediary of,,
12096671,10159819,shareholder of,24-Mar-15,
13006424,10159819,beneficiary of,,
11008610,10159819,intermediary of,,
11011609,10125099,intermediary of,,
11003402,10125179,intermediary of,,
12001309,10125188,shareholder of,30-Apr-10,11-Jul-11
12001308,10125188,shareholder of,30-Apr-10,11-Jul-11
12001308,10125188,shareholder of,11-Jul-11,
12001312,10125188,shareholder of,11-Jul-11,
12001303,10125188,shareholder of,11-Jul-11,
12001310,10125188,shareholder of,11-Jul-11,
12019178,10125188,shareholder of,11-Jul-11,
