node_id,name,original_name,former_name,jurisdiction_description,address,incorporation_date,inactivation_date,struck_off_date,status,service_provider,countries
10081011,CIBER TRADE INTERNATIONAL INC.,CIBER TRADE INTERNATIONAL INC.,,British Virgin Islands,"CLAUDIA C. CAMACHO 4312 BROMLEY LANE RICHMOND, VA 23221 UNITED STATES OF AMERICA **I.E.**",10-Feb-99,13-Feb-14,31-Oct-14,Discontinued,Mossack Fonseca,United States
10081034,DEVORE INTERNATIONAL INC.,DEVORE INTERNATIONAL INC.,,British Virgin Islands,MICHAEL B. EDGE P.O. BOX 1004; WADDELL; AZ 85355 WADDELL USA,4-Jan-99,23-Aug-99,31-Oct-00,Inactivated,Mossack Fonseca,United States
10081077,HARDCASTLE CONSULTANTS LTD.,HARDCASTLE CONSULTANTS LTD.,,British Virgin Islands,THE DIRECTOR SMOLTZ ASSOCIATES INC. LACKNOR PROPERTIES LTD HARDCASTLE CONSULTANTS LTD. C/O 250 ''H'' ST.; P.O. BOX 8110-755 BLAINE; WA 98230 U. S. A.,11-Sep-91,4-May-95,30-Apr-95,Defaulted,Mossack Fonseca,United States
10081133,MCFARLANE & ASSOCIATES LIMITED,MCFARLANE & ASSOCIATES LIMITED,,British Virgin Islands,MR A MCFARLANE 3 Skye Crescent Old Kilpatrick Glasgow G60 5Er EC1V 2QQ,28-Feb-00,1-Nov-04,31-Oct-04,Defaulted,Mossack Fonseca,United States
10081424,PALMA INVESTMENTS LIMITED,PALMA INVESTMENTS LIMITED,,British Virgin Islands,MICHAEL B. EDGE P.O. BOX 1004; WADDELL; AZ 85355 WADDELL USA,2-Jul-99,2-May-03,30-Apr-03,Defaulted,Mossack Fonseca,United States
10081426,WRING WORLDWIDE CORPORATION,WRING WORLDWIDE CORPORATION,,British Virgin Islands,MICHAEL B. EDGE P.O. BOX 1004; WADDELL; AZ 85355 WADDELL USA,15-Apr-99,7-Nov-00,31-Oct-00,Defaulted,Mossack Fonseca,United States
10081292,MIDWAE PROPERTY HOLDINGS LIMITED,MIDWAE PROPERTY HOLDINGS LIMITED,,British Virgin Islands,MICHAEL B. EDGE P.O. BOX 1004; WADDELL; AZ 85355 WADDELL USA,29-Oct-98,5-Dec-00,30-Apr-01,Resigned as agent,Mossack Fonseca,United States
10138672,CRW Asia Metals Trading Ltd.,CRW Asia Metals Trading Ltd.,,British Virgin Islands,RODERICK LICHTENFELS 165 SHIPPEE RD.; EAST GREENWICH; RHODE ISLAND USA 02818,14-Sep-10,,,Active,Mossack Fonseca,United States
10081735,"SEGURO ENTERPRISES, INC.","SEGURO ENTERPRISES, INC.",,British Virgin Islands,"WILLIAMS INTERNATIONAL GROUP, LTD. P.O. BOX 420271 DALLAS TEXAS 75342-0271 U. S. A.",10-Jun-98,2-Nov-99,31-Oct-99,Defaulted,Mossack Fonseca,United States
10081740,100K Fund S.A.,100K Fund S.A.,,Panama,MICHAEL MEISER NEXUS BUILDERS; INC. 12060 SW 129 CT . SUITE 105 MIAMI; FL. 33186   USA,2-Feb-09,18-Jul-12,15-Jul-12,Defaulted,Mossack Fonseca,United States
10081883,ASSOCIATED PIPE LINE CONTRACTORS LTD.,ASSOCIATED PIPE LINE CONTRACTORS LTD.,,British Virgin Islands,ASSOCIATED PIPE LINE CONTRACTORS; INC. 3535 BRIARPARK DR.; STE. 135; SUITE 110 HOUSTON; TEXAS 77042 UNITED STATES OF AMERICA,29-Jan-92,6-Sep-11,31-Oct-11,Defaulted,Mossack Fonseca,United States
10137265,Castleman Investments Ltd.,Castleman Investments Ltd.,,British Virgin Islands,KEVIN FIALKO 5815 LA JOLLA MESA DRIVE LA JOLLA; CA; USA 92037,12-Jan-10,,,Active,Mossack Fonseca,United States
10081958,FINDEN INDUSTRIES LIMITED,FINDEN INDUSTRIES LIMITED,,British Virgin Islands,ASAEL T. SORENSEN SUMMIT TRUSTEES PLLC 2319 FOOTHILL DRIVE; SUITE 160 SALT LAKE CITY; UTAH 84109 U.S.A.,16-Jul-99,1-May-12,30-Apr-12,Defaulted,Mossack Fonseca,United States
10137030,Eye of the Dragon Ltd.,Eye of the Dragon Ltd.,,British Virgin Islands,IAN ARCHBALD BAKER 812 SEASHORE AVENUE; PEAKS ISLAND; MAINE; USA 04108,4-Sep-09,,,Active,Mossack Fonseca,United States
10082226,VIVALD ENTERPRISE CORPORATION,VIVALD ENTERPRISE CORPORATION,,British Virgin Islands,"IBS/LUXOFT PO BOX 1122 HEWITT NJ 07421, NEW JERSEY USA",27-Jul-99,3-Apr-02,30-Apr-02,Defaulted,Mossack Fonseca,United States
10082228,TIMLET INVESTMENT LTD.,TIMLET INVESTMENT LTD.  EX- TIMLET INTERNATIONAL,TIMLET INTERNATIONAL,British Virgin Islands,CAPITAL CORPORATE SERVICES LIMITED UNIT F; 7 FLOOR; CNT TOWER 338 HENNESSY ROAD WANCHAI; HONG KONG,27-Aug-99,2-May-03,30-Apr-03,Defaulted,Mossack Fonseca,Hong Kong
10082242,ACODIS LIMITED,ACODIS LIMITED,,British Virgin Islands,PRICEWATERHOUSECOOPERS ATTN: MR. DON WARD OLD PARHAM ROAD 11 B.P. 1531 ST-JON'S ANTIGUA  & BARBUDA /  W.I.,5-Jul-93,,30-Apr-01,Dissolved,Mossack Fonseca,United States
10082312,TRANSLEASING MANAGEMENT COMPANY LIMITED,TRANSLEASING MANAGEMENT COMPANY LIMITED,,British Virgin Islands,MICHAEL B. EDGE P.O. BOX 1004; WADDELL; AZ 85355 WADDELL USA,1-Sep-99,4-May-04,30-Apr-04,Defaulted,Mossack Fonseca,United States
10136106,Eco Commodities International Ltd.,Eco Commodities International Ltd.,,British Virgin Islands,HOWARD WORDEN 16922 WORDEN; FRIENDSWOOD; TEXAS 77546,15-May-09,6-Nov-15,31-Oct-15,Defaulted,Mossack Fonseca,United States
10082358,TANGS DEPARTMENT LIMITED,TANGS DEPARTMENT LIMITED,,British Virgin Islands,STRATH CORPORATE SERVICES LTD. LEVEL 28; THREE PACIFIC PLACE; 1 QUEEN'S ROAD EAST; HONG KONG  *S.I.*,26-Jul-93,30-Jan-09,30-Apr-10,Changed agent,Mossack Fonseca,Hong Kong
10082393,MARIA'S GARDEN LTD.,MARIA'S GARDEN LTD.,,British Virgin Islands,FUNARO & CO.; P.C. EMPIRE STATE BUILDING 350 FIFTH AVENUE 41ST FLOOR NEW YORK; NEW YORK 10118UNITED STATES OF AMERICA NEW YORK USA,6-Oct-99,2-May-01,30-Apr-01,Defaulted,Mossack Fonseca,United States
10136251,ASPEN WORLD PARTNERS INC.,ASPEN WORLD PARTNERS INC.,,British Virgin Islands,"SANTANDER PRIVATE BANKING 45 EAST 53RD STREET, NY 10022 NEW YORK USA",15-Apr-08,9-Nov-10,31-Oct-10,Defaulted,Mossack Fonseca,United States
10135254,"CIC SOURCING, LTD.","CIC SOURCING, LTD.",,British Virgin Islands,P & B SERVICES LIMITED DOMINION CENTRE; ROOM 1307-8 43-59 QUEEN'S ROAD EAST WANCHAI; HONG KONG,23-Oct-08,,,Active,Mossack Fonseca,Hong Kong
10082557,ECHOSYNCH CORPORATION,ECHOSYNCH CORPORATION,,British Virgin Islands,MICHAEL B. EDGE P.O. BOX 1004; WADDELL; AZ 85355 WADDELL USA,4-Jan-99,7-Nov-00,31-Oct-00,Defaulted,Mossack Fonseca,United States
10082626,LOSERSAW CORP.,LOSERSAW CORP.,,British Virgin Islands,LOSERSAW CORP. LOWERSAW CORP. BANCO ESPAÑOL DE CREDITO S.A. (BANESTO) 730 FIFTH AVENUE; 7TH FLOOR NEW YORK; N.Y. 10019 U.S.A. *S.I.*,14-Sep-99,12-Jun-07,30-Apr-08,Defaulted,Mossack Fonseca,United States
10135373,Speedquick Media Ltd.,Speedquick Media Ltd. [Net Commerce Group Ltd.],Net Commerce Group Ltd.,British Virgin Islands,NICK MACAU 1530 ROOSEVELT RD LONG BEACH CA 90807,17-Dec-08,,,Active,Mossack Fonseca,Macao
10082761,HAMAC LIMITED,HAMAC LIMITED,,British Virgin Islands,"MR. JOHN GORMAN 820 FOOTHILL DRIVE SAN MATEO, CALIFORNIA USA 94402 *S.I.*",12-Jul-99,6-May-10,30-Apr-11,Dissolved,Mossack Fonseca,United States
10082786,COMPLETE COMMUNICATION SOLUTIONS LIMITED,COMPLETE COMMUNICATION SOLUTIONS LIMITED -EX- WILL KEEN INVE,WILL KEEN INVE,British Virgin Islands,WILLIAM WONG COMPLETE COMMUNICATIONS C/O ENTERPRISE COMMUNICATIONS INC. 960 HOLMDEL ROAD; HOLMDEL; NJ 07733  UNITED STATES OF AMERICA,7-Aug-98,2-May-13,30-Apr-13,Defaulted,Mossack Fonseca,United States
10082920,A TURTLE INC.,A TURTLE INC.,,British Virgin Islands,"INTERNATIONAL CORPORATE SERVICES, INC. P.O. BOX 48379 LOS ANGELES CALIFORNIA 90048 UNITED STATES OF AMERICA",30-Oct-90,30-May-95,30-Apr-92,Trash company,Mossack Fonseca,United States
10082930,"PIONEER INTERNATIONAL HOLDINGS, LTD.","PIONEER INTERNATIONAL HOLDINGS, LTD.",,British Virgin Islands,"INTERNATIONAL CORPORATE SERVICES, INC. P.O. BOX 48379 LOS ANGELES CALIFORNIA 90048 UNITED STATES OF AMERICA",29-Nov-90,30-May-95,30-Apr-92,Trash company,Mossack Fonseca,United States
10082933,"GOLDEN NUGGET HOLDINGS, S.A.","GOLDEN NUGGET HOLDINGS, S.A.",,British Virgin Islands,KATZ; BARRON; SQUITERO & FAUST; P.A. 2699 SOUTH BAYSHORE DRIVE SEVENTH FLOOR MIAMI; FLORIDA 33133-5494 U.S.A.,28-Oct-91,3-May-00,30-Apr-00,Defaulted,Mossack Fonseca,United States
10083075,PacificSun Investments Ltd. Corporation,PacificSun Investments Ltd. Corporation,,Panama,TOMAS HOFFMANN 5858 SW 81 ST MIAMI; FLORIDA; 33143 UNITED STATES,7-Apr-09,15-Mar-10,15-Jul-12,Changed agent,Mossack Fonseca,United States
10083189,CHARWIN LIMITED,CHARWIN LIMITED,,British Virgin Islands,ROTHSCHILD TRUST GUERNSEY LIMITED P.O. BOX 472; ST. JULIAN'S COURT ST. JULIAN'S AVENUE ST. PETER PORT GY1 6AX; GUERNSEY UNITED KINGDOM,23-Jun-98,6-Mar-13,31-Oct-13,Dissolved,Mossack Fonseca,Guernsey
10083243,CHADMOUNT LIMITED,CHADMOUNT LIMITED,,British Virgin Islands,EUROGLEN S.A.  APT.192; 20 GENERALA KUZNETSOVA STR.; 109156; MOSCOW RUSSIA *S.I.*,9-Nov-99,6-May-14,30-Apr-14,Defaulted,Mossack Fonseca,Russia
10083260,WATER PARK CONSULTING LIMITED,WATER PARK CONSULTING LIMITED,,British Virgin Islands,LUCIANA  R. HADDAD HAKIM 2665 SOUTH BAYSHORE DRIVE; SUITE 435 COCONUT GROVE; FLORIDA 33133  U.S.A.,30-Jun-98,2-Nov-99,31-Oct-99,Defaulted,Mossack Fonseca,United States
10083263,"CASTLE HOUSE DEVELOPMENT, LTD.","CASTLE HOUSE DEVELOPMENT, LTD.",,British Virgin Islands,FOWLER; WHITE; BURNETT P.A. ESPIRITO SANTO PLAZA 1395 BRICKELL AVENUE; 14TH FLOOR MIAMI; FLORIDA 33131-3302 U.S.A. *S.I.*,17-Nov-98,2-Jun-06,30-Apr-07,Defaulted,Mossack Fonseca,United States
10083413,BROWNBAY CORPORATION,BROWNBAY CORPORATION,,British Virgin Islands,"BARBOSA LEGAL 407 LINCOLN ROAD PH-NE  MIAMI BEACH, FL 33139 UNITED STATES",13-Oct-99,6-Jan-05,30-Apr-05,Changed agent,Mossack Fonseca,United States
10083530,WORLD WIDE EQUIPMENT RENTAL LIMITED,WORLD WIDE EQUIPMENT RENTAL LIMITED,,British Virgin Islands,THE LAW TRUST LIMITED 68 ATHOL STREET DOUGLAS ISLE OF MAN IM1 1JE BRITISH ISLES,28-Sep-99,23-Jun-06,30-Apr-07,Defaulted,Mossack Fonseca,Isle of Man
10083556,BEST INTERNATIONAL HOLDING LTD.,BEST INTERNATIONAL HOLDING LTD.,,British Virgin Islands,MR AJIBOLA OLUYEDE 237 Wandsworth Bridge Road Fulham London Sw6 2Tu USA,4-Mar-99,6-Nov-14,31-Oct-14,Defaulted,Mossack Fonseca,United States
10083762,"SWT TECH, LIMITED","SWT TECH, LIMITED",,British Virgin Islands,MICHAEL B. EDGE P.O. BOX 1004; WADDELL; AZ 85355 WADDELL USA,22-Feb-99,1-Nov-04,31-Oct-04,Defaulted,Mossack Fonseca,United States
10083770,INDIGO VALLEY LIMITED,INDIGO VALLEY LIMITED,,British Virgin Islands,FOWLER; WHITE; BURNETT P.A. ESPIRITO SANTO PLAZA 1395 BRICKELL AVENUE; 14TH FLOOR MIAMI; FLORIDA 33131-3302 U.S.A. *S.I.*,12-Jan-00,2-Nov-01,31-Oct-01,Defaulted,Mossack Fonseca,United States
10084086,SES CONSTRUCTION LIMITED,SES CONSTRUCTION LIMITED,,British Virgin Islands,MR. JAMES LOUIS KEE 1102 MAPLE P.O. BOX 1646 DUNCAN OKLAHOMA 73534 USA,6-Jun-00,5-Nov-02,31-Oct-02,Defaulted,Mossack Fonseca,United States
10084101,INTERNET CONSULTING AND PROMOTIONS INC.,INTERNET CONSULTING AND PROMOTIONS INC.,,British Virgin Islands,"IBS/LUXOFT PO BOX 1122 HEWITT NJ 07421, NEW JERSEY USA",27-Jul-99,29-Apr-02,30-Apr-02,Defaulted,Mossack Fonseca,United States
10133179,Cowboy Assets Inc.,Cowboy Assets Inc.,,British Virgin Islands,"SANTANDER PRIVATE BANKING 45 EAST 53RD STREET, NY 10022 NEW YORK USA",29-Jun-09,1-Nov-13,31-Oct-13,Defaulted,Mossack Fonseca,United States
10084465,VIEW JOY DEVELOPMENT LTD.,VIEW JOY DEVELOPMENT LTD.,,British Virgin Islands,SUN HUNG KAI PROPERTIES LIMITED 45/F.; SUN HUNG KAI CENTRE 30 HARBOUR ROAD WANCHAI; HONG KONG *S.I.*,28-Jan-00,,31-Oct-09,Defaulted,Mossack Fonseca,Hong Kong
10133520,MOON RISE LIMITED,MOON RISE LIMITED,,Hong Kong,STUDIO LEGALE Via G.B. Pioda 12 PO Box 6275 CH-6900 Lugano Switzerland 127015,26-Nov-05,,,Active,Mossack Fonseca,Switzerland
10084601,JEWELLWORLD.COM LIMITED,JEWELLWORLD.COM LIMITED  EX-JEWELERWORLD.COM LIMITED,JEWELERWORLD.COM LIMITED,British Virgin Islands,P & P SECRETARIAL MANAGEMENT LIMITED UNIT 201; 2/F.; MALAYSIA BUILDING50 GLOUCESTER ROAD WANCHAIHONG KONG*S.I.* WANCHAI HONG KONG,24-Feb-00,,,Active,Mossack Fonseca,Hong Kong
10084705,HAN CORPORATION 2000 LIMITED,HAN CORPORATION 2000 LIMITED,,British Virgin Islands,CYWORLD OFFSHORE BUS.CT [Emilios Hadjivangelis] 8 Kennedy Ave; Office 101 Pob26557; Cy-1640 Nicosia; Cyprus GUERNSEY GY3 5PH,5-Nov-99,9-Dec-11,30-Apr-13,Changed agent,Mossack Fonseca,Guernsey
10084713,NORTHSTAR CONSULTANTS LTD.,NORTHSTAR CONSULTANTS LTD.,,British Virgin Islands,MICHAEL B. EDGE P.O. BOX 1004; WADDELL; AZ 85355 WADDELL USA,22-Jun-00,5-Mar-02,31-Oct-02,Changed agent,Mossack Fonseca,United States
10084759,ZIGGURAT LIMITED,ZIGGURAT LIMITED,,British Virgin Islands,VICTOR GÁLVEZ C/O BANK OF AMERICA MERRILL LYNCH 701 B STREET; STE. 2400; 92101 SAN DIEGO USA,19-Nov-99,26-Nov-14,30-Apr-16,Dissolved,Mossack Fonseca,United States
10084868,ROPA HOLDINGS LIMITED,ROPA HOLDINGS LIMITED,,British Virgin Islands,ROPA GROUP; LLC P. O. BOX 1068 AIEA; HAWAII 96701 U.  S.  A. *S.I.*,15-Aug-00,3-May-06,30-Apr-06,Defaulted,Mossack Fonseca,United States
10084891,CORAL GEM OVERSEAS LIMITED,CORAL GEM OVERSEAS LIMITED,,British Virgin Islands,FOWLER; WHITE; BURNETT P.A. ESPIRITO SANTO PLAZA 1395 BRICKELL AVENUE; 14TH FLOOR MIAMI; FLORIDA 33131-3302 U.S.A. *S.I.*,13-Apr-99,7-Nov-00,31-Oct-00,Defaulted,Mossack Fonseca,United States
10084923,MERFIELD TRADING LIMITED,MERFIELD TRADING LIMITED,,British Virgin Islands,A BARRERA ESQ 5057 Escobedo Drive Woodland Hills California Ca 91364 USA,7-Jul-00,4-May-04,30-Apr-04,Defaulted,Mossack Fonseca,United States
10085007,AZUL INTERNATIONAL GROUP LIMITED,AZUL INTERNATIONAL GROUP LIMITED,,British Virgin Islands,FOWLER; WHITE; BURNETT P.A. ESPIRITO SANTO PLAZA 1395 BRICKELL AVENUE; 14TH FLOOR MIAMI; FLORIDA 33131-3302 U.S.A. *S.I.*,12-Jan-00,2-Nov-01,31-Oct-01,Defaulted,Mossack Fonseca,United States
10132448,NORTHWICK GROUP LTD.,NORTHWICK GROUP LTD.,,British Virgin Islands,MICHAEL B. EDGE P.O. BOX 1004; WADDELL; AZ 85355 WADDELL USA,24-Aug-07,5-May-09,30-Apr-09,Defaulted,Mossack Fonseca,United States
10085121,UNITED NETWORKERS CORPORATION,UNITED NETWORKERS CORPORATION,,British Virgin Islands,"IBS/LUXOFT PO BOX 1122 HEWITT NJ 07421, NEW JERSEY USA",23-Mar-00,,,Active,Mossack Fonseca,United States
10085129,BOXOFFICE CORPORATION,BOXOFFICE CORPORATION,,British Virgin Islands,"IBS/LUXOFT PO BOX 1122 HEWITT NJ 07421, NEW JERSEY USA",26-Jun-00,6-Jul-05,31-Oct-06,Changed agent,Mossack Fonseca,United States
10085140,MAJESTIC ENTERPRISES LIMITED,MAJESTIC ENTERPRISES LIMITED,,British Virgin Islands,"PRIVATE LEGAL SERVICES S.A. P.O. BOX 0823-01040 PANAMA, REP. OF PANAMA *S.I.*",4-Jan-94,,,Active,Mossack Fonseca,Panama
10085242,ALLINGTON INDUSTRIES LIMITED,ALLINGTON INDUSTRIES LIMITED,,British Virgin Islands,FONDECTA TRUST REG. LANDSTRASSE 40 P.O. BOX 53 9495 TRIESEN LIECHTENSTEIN,18-Aug-99,15-Jan-14,30-Apr-15,Inactivated,Mossack Fonseca,Liechtenstein
10085361,CORPORACION PRECIADOS 007 LTD.,CORPORACION PRECIADOS 007 LTD.,,British Virgin Islands,CORPORACION PRECIADOS 007 LTD. CORPORACION PRECIADOS 007 LTD. BANCO ESPAÑOL DE CREDITO S.A. (BANESTO) 730 FIFTH AVENUE; 7TH FLOOR NEW YORK; N.Y. 10019 U.S.A. *S.I.*,26-Apr-99,18-Apr-00,31-Oct-00,Defaulted,Mossack Fonseca,United States
10085393,PORTOFINO INTERNATIONAL LIMITED,PORTOFINO INTERNATIONAL LIMITED,,British Virgin Islands,"MR. CHRISTIAN W.J. BERNDT 292 SOUTH COUNTY ROAD #101 PALM BEACH, FL 33480 U.S.A.",22-Dec-99,8-May-02,30-Apr-02,Defaulted,Mossack Fonseca,United States
10131750,Asia Pacific Marketing Investments Inc.,Asia Pacific Marketing Investments Inc.,,British Virgin Islands,GOTTHARDSTRASSE 57 6045 MEGGEN SWITZERLAND,5-May-08,,31-Oct-12,Defaulted,Mossack Fonseca,Switzerland
10085542,LUXOFT LTD.,LUXOFT LTD.,,British Virgin Islands,"IBS/LUXOFT PO BOX 1122 HEWITT NJ 07421, NEW JERSEY USA",23-Mar-00,4-May-07,31-Oct-07,Dissolved,Mossack Fonseca,United States
10085543,DISTRIBUTION CENTRE LTD.,DISTRIBUTION CENTRE LTD.,,British Virgin Islands,"IBS/LUXOFT PO BOX 1122 HEWITT NJ 07421, NEW JERSEY USA",23-Mar-00,13-Apr-12,31-Oct-12,Defaulted,Mossack Fonseca,United States
10085567,REI INTERNATIONAL S.A.,REI INTERNATIONAL S.A.,,British Virgin Islands,MICHAEL B. EDGE P.O. BOX 1004; WADDELL; AZ 85355 WADDELL USA,6-Oct-99,2-May-01,30-Apr-01,Defaulted,Mossack Fonseca,United States
10085582,CENTRAL PACIFIC AVIATION INC.,CENTRAL PACIFIC AVIATION INC.,,Panama,NOMAD AVIATION INC; 4151 CENTERLINE LANE SANFORD; FL 32773 USA,5-Mar-09,18-Jul-12,15-Jul-12,Defaulted,Mossack Fonseca,United States
10131373,Seymour Group Resources Ltd,Seymour Group Resources Ltd,,British Virgin Islands,MICHAEL B. EDGE P.O. BOX 1004; WADDELL; AZ 85355 WADDELL USA,17-Sep-07,5-May-09,30-Apr-09,Defaulted,Mossack Fonseca,United States
10132175,SHANCO PROPERTY COMPANY INC.,SHANCO PROPERTY COMPANY INC.,,Panama,"MR. JOHN L. BABER III 3709 LOCKE LANE HOUSTON, TEXAS 77027 USA",30-May-84,21-Jan-99,30-Aug-85,Defaulted,Mossack Fonseca,United States
10085903,IFGMANAGEMENT.COM(BVI) INC.,IFGMANAGEMENT.COM(BVI) INC.,,British Virgin Islands,MICHAEL B. EDGE P.O. BOX 1004; WADDELL; AZ 85355 WADDELL USA,11-Jul-00,14-Mar-01,30-Apr-02,Changed agent,Mossack Fonseca,United States
10131149,Sherman Global Inc.,Sherman Global Inc.,,British Virgin Islands,MICHAEL B. EDGE P.O. BOX 1004; WADDELL; AZ 85355 WADDELL USA,26-Nov-07,5-May-09,30-Apr-09,Defaulted,Mossack Fonseca,United States
10085985,AMERIGROUP LTD.,AMERIGROUP LTD.,,British Virgin Islands,FUNARO & CO.; P.C. EMPIRE STATE BUILDING 350 FIFTH AVENUE 41ST FLOOR NEW YORK; NEW YORK 10118UNITED STATES OF AMERICA NEW YORK USA,17-Feb-00,9-Apr-01,31-Oct-01,Dissolved,Mossack Fonseca,United States
10086185,FOO WAN KEE INCORPORATED,FOO WAN KEE INCORPORATED,,British Virgin Islands,POPULAR CORPORATE SERVICE LIMITED #1 SUITES 1801-1802; 18/F; ALLIANCE BUILDING; 130-136 CONNAUGHT ROAD CENTRAL; SHEUNG WAN  HONG KONG,25-Aug-99,,,Active,Mossack Fonseca,Hong Kong
10086297,"Sante Manna, S.A.","Sante Manna, S.A.",,Panama,"SANTÉ SHIPPING LINES 3075 NW SOUTH RIVER DRIVE  MIAMI, FL 33142",5-May-09,,,Active,Mossack Fonseca,United States
10086298,IFGCORPORATE.COM(BVI) INC.,IFGCORPORATE.COM(BVI) INC.,,British Virgin Islands,MICHAEL B. EDGE P.O. BOX 1004; WADDELL; AZ 85355 WADDELL USA,29-Aug-00,14-Mar-01,30-Apr-02,Changed agent,Mossack Fonseca,United States
10086319,MESOAMERICA MEDIA LTD.,MESOAMERICA MEDIA LTD.,,British Virgin Islands,MESOAMERICA PLAZA ROBLE; EDIFICIO EL PÓRTICO; PISO 2  ESCAZÚ; COSTA RICA,18-Apr-00,22-Apr-13,31-Oct-13,Dissolved,Mossack Fonseca,Costa Rica
10086521,IVMIL INTERNATIONAL LTD.,IVMIL INTERNATIONAL LTD.,,British Virgin Islands,MICHAEL B. EDGE P.O. BOX 1004; WADDELL; AZ 85355 WADDELL USA,24-Dec-99,2-May-01,30-Apr-01,Defaulted,Mossack Fonseca,United States
10086553,"ZHENG-AN MEDICAL GROUP CO., LTD.","ZHENG-AN MEDICAL GROUP CO., LTD.",,British Virgin Islands,SBC INTERNATIONAL 10/F.; BLOCK A; BILLION CENTRE; 1 WANG KWONG ROAD; KOWLOON BAY; KOWLOON; HONG KONG,26-Oct-00,2-May-08,30-Apr-08,Defaulted,Mossack Fonseca,Hong Kong
10086586,SANMINA (B.V.I.) LIMITED,SANMINA (B.V.I.) LIMITED,,British Virgin Islands,SANMINA-SCI CORPORATION SHELLY BUYERS SCI SYSTEMS; INC. 2101 WEST CLINTON AVENUE P.O. BOX 1000 HUNTSVILLE; ALABAMA 35805,8-Mar-00,14-Apr-03,31-Oct-03,Changed agent,Mossack Fonseca,United States
10086761,MatMarket Ltd.,MatMarket Ltd.,,British Virgin Islands,MCCABE SECRETARIAL SERVICES LIMITED 16TH FLOOR; WING ON CENTRE; 111 CONNAUGHT ROAD; CENTRAL  HONG KONG,31-Jan-00,,,Active,Mossack Fonseca,Hong Kong
10086791,NEW KARISMA LTD.,NEW KARISMA LTD.,,British Virgin Islands,NEW KARISMA LTD. NEW KARISMA LTD. BANCO ESPAÑOL DE CREDITO (BANESTO) 730 FIFTH AVENUE; 7TH FLOOR NEW YORK; N.Y. 10019 UNITED STATES OF AMERICA. *S.I.*,1-Jun-00,1-Nov-05,31-Oct-05,Defaulted,Mossack Fonseca,United States
10086800,GAL Aviation Group Corp.,GAL Aviation Group Corp.,,Panama,"PATRICIO SOMMERFELD 848 BRICKELL KEY DRIVE - UNIT 4304 MIAMI, FLORIDA.USA 33131",20-Apr-09,18-Jul-12,15-Jul-12,Defaulted,Mossack Fonseca,United States
10086842,ENEA PROPERTIES INC.,ENEA PROPERTIES INC.,,British Virgin Islands,ZIPPY GROUP SRL. VIA A. VOLTA 1/A 31027 SPRESIANO / TV ITALIA,4-Jan-00,,,Active,Mossack Fonseca,United States
10087078,"XIAO WEST, LTD.","XIAO WEST, LTD.",,British Virgin Islands,JEFFREY J. CHANG & ASSOCIATES 433 CALIFORNIA STREET; SUITE 810 SAN FRANCISCO; CA 94104 UNITED STATES OF AMERICA,7-Feb-01,1-Nov-12,31-Oct-12,Defaulted,Mossack Fonseca,United States
10087257,SECURITY MARKETING SERVICES LTD.,SECURITY MARKETING SERVICES LTD. (EX-ARTFOIL GRAPHIC MACHINERY LIMITED),ARTFOIL GRAPHIC MACHINERY LIMITED,British Virgin Islands,CONSULCO INTERNATIONAL LIMITED RAS AL KHAIMAH FREE TRADE ZONE RAS AL KHAIMAH UNITED ARAB EMIRATES,13-Oct-00,,,Active,Mossack Fonseca,United Arab Emirates
10087325,MARVYN OVERSEAS DEVELOPMENTS LTD.,MARVYN OVERSEAS DEVELOPMENTS LTD.,,British Virgin Islands,C/O BBVA MIAMI 2 SOUTH BISCAYNE BOULEVARD; ONE BISCAYNE TOWER - SUITE 3301 MIAMI; FL  33131,17-Jul-00,8-May-02,30-Apr-02,Defaulted,Mossack Fonseca,United States
10087328,AVERY FINANCIAL HOLDING INC.,AVERY FINANCIAL HOLDING INC.,,British Virgin Islands,WILLIAM HEUSELER 40 BRESNAHAN RD. ROBBINSVILLE; NJ; 08691; USA,4-Jan-00,6-Nov-08,31-Oct-08,Defaulted,Mossack Fonseca,United States
10087405,WELL KEEN INVESTMENTS LIMITED,WELL KEEN INVESTMENTS LIMITED,,British Virgin Islands,O.S.R. CONSULTANTS & SECRETARIES LIMITED UNITS C&D; 14/F.; NEICH TOWER; 128 GLOUCESTER ROAD; WANCHAI; HONG KONG.,19-May-00,1-Nov-07,31-Oct-07,Defaulted,Mossack Fonseca,Hong Kong
10087515,MAQUIAVELO LIMITED,MAQUIAVELO LIMITED,,British Virgin Islands,"SANTANDER PRIVATE BANKING 45 EAST 53RD STREET, NY 10022 NEW YORK USA",9-Dec-99,3-May-11,30-Apr-11,Defaulted,Mossack Fonseca,United States
10087491,"JIRA QUIETA, S.A.","JIRA QUIETA, S.A.",,Panama,"JAY HARTZ/THERESA GRAY P.O. BOX 685 SANTA MONICA, CA 90406-0685 USA",5-Sep-06,,,Active,Mossack Fonseca,United States
10087505,MAYALUPI CORP.,MAYALUPI CORP.,,British Virgin Islands,MAYALUPI CORP. MAYALUPI CORP. BANCO ESPAÑOL DE CREDITO (BANESTO) 730 FIFTH AVENUE; 7TH FLOOR NEW YORK; N.Y. 10019 UNITED STATES OF AMERICA. *S.I.*,9-Dec-99,,,Active,Mossack Fonseca,United States
